FIPS,year,median_household_income,poverty_rate,bachelor_plus_rate,unemployment_rate_acs,CO,NO2,PM2_5,PM10,O3,prcCancer_non_skin,prcAsthma,prcCoronaryHeartDisease,prcCOPD,prcSmoking,prcDiabetes,prcLPA,prcObesity,prcStroke
39023,2021,54869.0,0.1519292179703011,0.1885802734542953,0.0709430951686893,0.2527695189394914,7.9274094397306065,9.87220515705128,17.97267082069359,0.0296926952965235,8.1,10.7,8.3,10.2,20.8,13.8,30.0,43.0,3.9
39023,2022,58954.0,0.1559134913083533,0.186469827908517,0.0679293670534072,0.2424105703602742,7.875016261441541,8.151990205200281,17.385152897227428,0.0314538434959349,7.7,10.8,9.0,10.8,22.5,14.2,30.4,36.4,4.1
39023,2023,60846.0,0.1557213328087643,0.1853585550924441,0.0651888649357953,0.252634929790256,7.773126063986163,10.580123709650582,19.435051459585168,0.0322639507186858,9.6,11.4,8.4,9.9,17.9,15.0,33.5,42.2,4.2
39025,2019,66968.0,0.089720789614085,0.2862878298005386,0.0373617530924266,0.2567028408876451,6.422581187636607,8.20652074318339,17.173237225345357,0.037761093877551,7.9,9.8,7.0,9.0,22.6,11.4,29.2,36.6,3.5
39025,2020,69720.0,0.092101445355339,0.288697167266187,0.0422942467179887,0.2585399430395334,6.737297302101014,7.771456140519484,17.236269450016753,0.0325653536585365,7.6,9.5,7.4,8.7,21.8,12.0,27.4,35.8,3.3
39025,2021,73013.0,0.0893976454340775,0.294651411433094,0.0422682029095135,0.252953212019907,7.0652071753873695,8.816878946313832,18.80316045854328,0.0331759591836734,7.8,10.0,7.0,8.4,19.3,11.7,25.9,36.1,3.2
39025,2022,79573.0,0.0837587646925038,0.3019675112635886,0.0411962384052596,0.224279846621903,6.927613590943071,7.7447655474382175,17.76074854967424,0.0340724,7.4,10.3,7.5,8.9,20.6,11.3,27.5,37.3,3.3
39025,2023,83178.0,0.0883748717232208,0.3139200960430011,0.040843142622502,0.270235137725461,6.918551015409934,9.703436458172089,19.27320065373168,0.037393162601626,9.5,10.6,7.0,7.6,15.6,12.6,25.3,34.7,3.3
39027,2019,52815.0,0.1480001972678404,0.1891805604824405,0.055914287080882,0.241213983353153,7.804820648245458,8.389420492580063,16.759982690007014,0.0374657886178861,8.1,10.6,8.2,10.7,24.5,12.9,33.2,39.5,4.0
39027,2020,54683.0,0.1438531658043853,0.2003453622779814,0.0560330340423488,0.2245484795111782,7.429905267743002,7.726334158478595,16.466815303696826,0.033246073275862,7.6,9.8,8.3,9.8,22.8,12.2,29.0,39.8,3.8
39027,2021,57409.0,0.1398021458805,0.2006496486954065,0.0599914093447239,0.2501468174399952,7.820137273325946,8.90087276392805,18.01855499389223,0.0342544752066115,7.8,10.6,7.9,9.7,21.0,12.9,30.2,41.9,3.6
39027,2022,64210.0,0.1446453066823437,0.2060747498320427,0.0474683544303797,0.2328094890016078,7.838893401045353,7.825370770796149,17.314817279763105,0.0354181346938775,7.4,10.7,8.3,10.3,23.7,12.6,28.4,38.4,3.8
39027,2023,68125.0,0.1477498711055461,0.2005520755918887,0.0472520107238605,0.2566253911891916,7.796897124957876,9.810510005463817,19.17145734036106,0.0375509471544715,9.5,11.3,8.0,9.3,17.7,13.5,30.3,39.7,3.9
39029,2019,48345.0,0.1430716668514356,0.1486368226186469,0.0656250643282076,0.2123456680303381,6.916236873530233,8.181671420298114,11.502793296089385,0.0315706805328439,8.8,10.2,8.9,11.4,24.2,14.1,34.3,38.1,4.4
39029,2020,49407.0,0.138050008118201,0.1453563890241922,0.0596717130162909,0.1340630159906904,6.483715491877785,7.513749778950726,11.396946564885496,0.0306899696963975,8.2,10.0,9.6,11.1,25.8,14.1,30.0,38.2,4.3
39029,2021,51664.0,0.1294215395215466,0.1566238910442497,0.0493571047118268,0.2557528206241813,6.828386011254033,8.848416118154306,14.905555555555557,0.0314084358089057,8.6,10.2,8.6,10.4,21.7,13.8,31.1,45.5,3.9
39029,2022,55473.0,0.1318372500305461,0.1648208292000163,0.049112729510719,0.2507054180052818,7.226232787602011,7.808396288153959,12.9,0.031383912037334,8.2,10.6,9.3,11.4,25.5,13.8,28.7,38.5,4.1
39029,2023,58474.0,0.1385343804965844,0.1603532768199626,0.0480415270711833,0.2743834878183199,7.29446824260997,9.80362861702915,14.083798882681563,0.0330808855394871,10.1,11.2,8.8,10.3,18.5,15.2,32.0,41.1,4.3
39031,2019,46606.0,0.1437051008237872,0.1316069948288793,0.0551092066892816,0.2129565495362611,7.476972442205281,7.984237931159087,14.769617657546291,0.0323997328923795,8.6,10.4,9.2,12.1,25.9,14.0,34.7,38.7,4.6
39031,2020,48552.0,0.1736265569395017,0.1488566143188885,0.0611792876384316,0.1505509095692078,6.558197857781747,7.303278947659584,14.398523209219633,0.0306177808586389,8.2,10.4,10.0,12.1,25.8,13.8,33.0,36.7,4.6
39031,2021,49297.0,0.1911332779163203,0.1706142428548871,0.068579300431241,0.2566109824746921,6.987424335592962,8.414566292605627,16.717839271542886,0.0313835107872442,8.5,11.0,9.1,11.6,24.0,14.4,34.9,40.2,4.2
39031,2022,52048.0,0.1886070686070686,0.1650416171224732,0.0611565243717832,0.2481914801379207,7.110792589512642,7.4733438319151695,16.337115253588458,0.0322509602678916,7.9,10.6,9.7,12.2,25.7,14.2,31.9,39.6,4.4
39031,2023,54687.0,0.1878986190449781,0.1674789016997503,0.0528274263405111,0.2613404782968138,7.05034038665149,9.476950610228515,19.18497740495128,0.0340557739711113,9.8,11.3,9.1,11.1,20.1,15.3,32.3,41.5,4.5
39033,2019,44971.0,0.1494710610539688,0.1437932907782154,0.0533576790424021,0.2219341928804478,8.160667715707554,8.013283425343493,15.272287886027195,0.0324206892312642,9.0,10.4,9.2,11.4,24.4,14.0,31.9,39.1,4.5
39033,2020,46391.0,0.1357581715409191,0.1533015656909462,0.054723357038382,0.2107580617366741,7.15538563361022,7.367371484180698,14.770924330292631,0.0306251850732093,8.4,9.8,9.8,11.1,23.6,14.0,30.6,37.6,4.3
39033,2021,48449.0,0.1409551728349823,0.1565193874446435,0.05692019335109,0.2713753015614855,7.711080323894128,8.44771138338253,16.898896200766007,0.0314384796767206,8.4,10.5,8.8,10.9,21.9,13.6,31.0,41.0,4.0
39033,2022,52486.0,0.1405662680009763,0.147664695084642,0.0552603090247022,0.2614512933104226,7.651987454611955,7.620384959193659,17.67968597232737,0.0323092323429316,8.2,10.4,9.5,11.4,24.5,13.5,32.4,37.7,4.2
39033,2023,55477.0,0.1320428115171758,0.1550392870505799,0.0563463527557503,0.272485943235811,7.586460647092462,9.674419506975978,19.783327555139177,0.0340732920388843,10.0,11.1,8.8,10.3,18.3,14.6,32.2,39.5,4.2
39035,2019,50366.0,0.1745740229753297,0.3252935786315431,0.0761463362233372,0.2529846753367394,9.029556639943742,9.285064501557631,21.830357142857142,0.0328581709090909,7.5,11.0,7.4,8.6,20.7,12.8,29.1,36.5,4.2
39035,2020,51741.0,0.1710441602949556,0.334531099636327,0.0744616525839741,0.2867313520518358,7.506932316083915,8.70610645882353,20.5140607424072,0.0319077681692732,7.3,10.1,8.1,8.7,20.0,13.3,27.9,34.9,4.2
39035,2021,55109.0,0.167074583839697,0.3437487729548593,0.0750643837208591,0.2713827856804173,8.207884373443983,10.073304639522927,24.10375494071146,0.0326447203703703,7.5,10.6,7.2,8.5,18.0,13.6,25.5,34.5,3.8
39035,2022,60074.0,0.1649730270200518,0.3517573138499693,0.0717676343965632,0.2067199777665487,8.162602890603086,8.925067553776605,23.717821782178216,0.0328195881278538,7.2,10.6,7.9,8.3,20.2,13.2,24.1,34.7,3.9
39035,2023,62823.0,0.1620423629385114,0.3591746048190845,0.0693526461710968,0.2423969275911027,8.020554515862068,11.074517889139344,26.75,0.0347541325863678,8.1,11.6,6.9,7.7,14.8,13.4,24.7,35.3,4.0
39037,2019,55620.0,0.1051085392062146,0.1578827934418789,0.033378509196515,0.2188725068402485,8.317361996369376,8.39677672715189,18.18176868443757,0.0322689714115816,8.7,10.0,8.6,10.8,22.6,13.4,32.3,37.3,4.1
39037,2020,54799.0,0.1095400071194083,0.154090909090909,0.0273397662195026,0.1925022012530375,7.681882784561513,7.846425132364651,17.727107344348493,0.0303892824454118,8.2,9.6,8.9,10.2,22.7,13.3,28.7,38.9,4.0
39037,2021,57440.0,0.1043129584352078,0.1668270591565242,0.024156109843418,0.2072982084691135,8.03194695363739,8.893793070442396,18.50618538857084,0.0314315580469079,8.5,10.2,8.3,10.0,20.6,12.9,28.3,38.7,3.8
39037,2022,60237.0,0.1104821967174585,0.1629572998074527,0.0264200269349599,0.1848623504319402,7.993595117964777,7.8823248027578465,17.7580821546014,0.0325084597383917,8.0,10.3,9.0,10.9,23.4,12.9,29.0,38.2,4.0
39037,2023,64654.0,0.1122226799270287,0.1648317524841915,0.0270477884693134,0.2128106569302686,7.995202176607411,9.85661178941992,19.025415443622308,0.0340911327152192,10.0,11.0,8.5,9.7,17.7,14.3,30.0,36.4,4.1
39039,2019,59931.0,0.1017904863709246,0.179508956145769,0.0433172711133654,0.2575251248459014,8.064844844278332,8.053541869420805,16.445182229723457,0.0319021747836151,7.9,9.9,7.3,9.1,20.4,12.5,30.9,38.8,3.6
39039,2020,62110.0,0.100236610023661,0.1844735115947061,0.0441220760967774,0.2427777720052851,6.970802178874957,7.533568718866752,16.185855294692946,0.0306126514154684,7.7,9.3,8.1,9.2,21.8,12.3,28.3,41.5,3.6
39039,2021,65779.0,0.0954270647455189,0.1917288914417001,0.0508186900958466,0.2695111965583244,7.449800902814298,8.528049050206002,18.413353705366173,0.0316396562678167,8.0,10.0,7.6,8.7,18.5,12.6,28.7,40.6,3.5
39039,2022,69302.0,0.1052463297007806,0.1892066631170609,0.04850293344123,0.2432979159273046,7.34549294073409,7.83078622278941,19.10673221758968,0.0323562082075662,7.7,9.9,8.0,9.3,20.4,12.5,29.5,35.6,3.5
39039,2023,73615.0,0.0997007108118219,0.201169723899586,0.0404686380845185,0.2791231198419608,7.260145001792838,9.682031452301752,19.64554753085152,0.0338599861364571,9.4,10.6,7.6,8.2,15.9,13.3,27.8,35.3,3.6
39041,2019,106908.0,0.0480706179066834,0.5431627370306831,0.0279253073097494,0.1653181521258046,8.695856439074351,8.448510313181187,16.284505840113702,0.0327936721311475,7.2,8.6,5.2,6.0,15.0,9.3,21.3,31.3,2.6
39041,2020,111411.0,0.047883972691326,0.5552846131040616,0.0254106094332536,0.1887693778011305,7.509944379239903,7.460860953388,14.902629335915613,0.0303804715447154,7.0,8.6,5.6,5.9,15.2,9.4,19.5,32.7,2.5
39041,2021,116284.0,0.0460233766483226,0.5706428597038471,0.0281699986019851,0.2845897961912433,8.544376352972847,8.774916532030721,16.53701381247113,0.0300084732510288,7.4,9.0,5.3,5.3,11.2,9.5,19.2,36.7,2.4
39041,2022,123995.0,0.0452659868340965,0.5744032255814278,0.0304749787955894,0.3052122933687647,8.24379060050271,7.790136136526938,15.645783475735428,0.030767162601626,6.7,9.3,5.4,5.8,14.5,9.5,18.3,32.4,2.4
39041,2023,130088.0,0.0504616539014101,0.5803664157372777,0.0296939544201524,0.2606961349104195,7.863771875702752,9.90866086305817,21.50248309554553,0.0333258292682926,8.8,9.5,5.0,4.9,10.1,10.1,17.7,31.5,2.5
39043,2019,54226.0,0.116875534615959,0.231510654561047,0.0497120819905964,0.2390237693613043,8.360399079076744,7.897024756328879,14.154318296508526,0.032078304689363,8.8,9.8,8.3,9.8,21.5,13.7,30.0,40.3,4.2
39043,2020,58408.0,0.119408689480078,0.2489995137823989,0.0569019742580014,0.2286856209939088,7.294170783321086,7.294148857723548,13.54989567055634,0.0306771917653992,8.4,9.5,8.9,9.6,20.7,13.5,29.0,37.0,4.1
39043,2021,60149.0,0.1206583809203896,0.2519976541309288,0.056055273106505,0.2746667483137228,7.732161204445221,8.305266503776622,16.00989131374612,0.0316877754395876,8.6,10.1,8.4,9.3,18.9,13.5,29.6,41.0,3.8
39043,2022,65171.0,0.1147233468286099,0.2646663103378366,0.0606856692499671,0.2499724680669929,7.712730454937294,7.592862264069045,18.64853808577737,0.0323179547219321,8.3,10.1,8.8,9.7,19.6,12.9,26.6,38.0,3.9
39043,2023,68431.0,0.1252681019737735,0.279250078270318,0.0612529613056067,0.283458478975699,7.7482344139752355,9.791280996223014,19.973478706267684,0.0338557831586964,10.4,10.9,8.3,8.9,14.9,14.4,28.0,40.1,4.0
39045,2019,67609.0,0.0920456197385983,0.2756098028687581,0.03958703058409,0.1801526386216148,8.208375819977013,8.022843582216195,15.34729023595835,0.0326841724764815,7.6,10.1,6.8,8.6,20.4,11.6,29.1,38.8,3.4
39045,2020,70906.0,0.0896038600597577,0.289887088856161,0.0389393611192517,0.1869431157042023,7.15669191046167,7.294511749522607,14.56351529667228,0.0304396818422877,7.5,9.4,7.3,8.2,20.8,11.5,26.7,37.1,3.3
39045,2021,77241.0,0.0860700610945183,0.3020076248427141,0.0405154458079249,0.2766284319221313,8.003073660501343,8.440929222843867,16.27797428620347,0.0310453581287502,7.5,10.1,6.6,7.7,17.9,11.8,25.7,44.4,3.1
39045,2022,82969.0,0.087148779955588,0.3108964265204423,0.0366912669126691,0.2902642098496698,7.839058367297212,7.5222978195727395,15.665859163442764,0.0321376596033602,7.1,10.0,6.9,8.1,20.3,11.0,26.7,39.3,3.1
39045,2023,87069.0,0.0818806597158322,0.3190876175362755,0.036067253959345,0.2598208778535853,7.571878971242744,9.46786231420738,20.2003935857321,0.0341461437094826,8.8,10.8,6.6,7.2,14.4,12.2,24.4,35.6,3.3
39047,2019,47308.0,0.1619515319739511,0.1626318740125376,0.0576055608962508,0.2111998844628317,8.001530203291017,8.302702766810675,15.734859367245107,0.0324044834254143,8.2,10.8,8.7,11.4,26.1,13.7,35.6,42.0,4.3
39047,2020,48637.0,0.1567895971008313,0.1524489795918367,0.0494092373791621,0.2060246044048893,7.222058733550963,7.508175622457292,15.283177479465166,0.0313583061224489,7.7,10.2,9.0,11.2,26.5,13.4,31.9,39.6,4.1
39047,2021,52964.0,0.1613152532846202,0.1472473129131553,0.0533403551008125,0.2651466047646431,7.870247970379239,8.746542923626548,16.892788310363084,0.0315656328767123,7.9,10.8,8.5,10.8,23.8,13.9,32.0,44.1,4.0
39047,2022,56773.0,0.1581259665401377,0.1373598626401373,0.0433239686529646,0.2643905173185937,7.782331622974842,7.727110854025153,16.380925449686167,0.0338054923076923,7.6,10.9,9.1,11.8,26.1,14.0,32.6,44.8,4.1
39047,2023,60047.0,0.160414017238943,0.1384172225591267,0.0432404464483701,0.2586026204211797,7.614394096965192,9.735881272062588,19.47925782266844,0.0348677668846737,9.1,11.4,8.2,10.2,19.9,14.3,32.3,41.3,4.1
39049,2019,61305.0,0.1570798619569952,0.4004967588804354,0.0490037030753332,0.1291944227848101,9.244250680821915,9.55345607079646,17.333333333333332,0.0356251219512195,6.3,10.0,5.7,6.9,20.5,10.7,27.7,35.6,3.2
39049,2020,62352.0,0.1510762843733464,0.4036326538089851,0.0484773272080459,0.1806534685792349,7.864545175886525,7.709979242728184,14.816326530612244,0.0331734268292682,6.0,9.1,6.0,6.9,19.3,11.3,23.3,30.2,3.1
39049,2021,65999.0,0.1465506029172738,0.411985099716494,0.0480689513420157,0.2951460109589041,9.236864337950138,9.520761414373949,16.106382978723403,0.0334626158536585,6.1,10.3,5.5,6.7,17.0,11.0,25.1,35.7,2.9
39049,2022,71070.0,0.1453104727891631,0.4168790460967997,0.046649667052772,0.3292733561643836,8.746955098630137,8.277638073469388,14.252032520325203,0.0345286199186991,5.8,10.4,5.9,7.0,19.5,11.0,22.7,36.0,3.0
39049,2023,73795.0,0.1453601035146697,0.4197052940016341,0.045466515971163,0.2589281566951567,8.150110383008357,10.79666202038967,23.97792494481236,0.0366618455284552,6.8,11.2,5.6,6.3,13.9,11.8,23.7,33.7,3.1
39051,2019,63092.0,0.0784620193810565,0.1764234441424489,0.0403036327489607,0.2674509371977269,8.345645594610868,8.146315094931534,16.68785734337181,0.0323377965122549,7.9,9.9,7.4,9.0,20.3,12.3,30.9,37.6,3.6
39051,2020,61290.0,0.0881786213208728,0.1704730549298215,0.044176329749777,0.2516980660169194,7.20650933960708,7.744775536894911,16.40167988658001,0.0312174645311092,7.8,9.4,8.1,9.2,20.7,12.1,28.1,37.6,3.6
39051,2021,65418.0,0.0883579825559347,0.1760580245646447,0.0379439252336448,0.2834065072862499,7.634720009646941,8.5694106002371,18.793043327716383,0.0321176366728546,8.0,9.9,7.6,8.9,18.7,12.5,28.1,41.8,3.4
39051,2022,71453.0,0.0849482283651562,0.1827673558811447,0.0349430886692585,0.2560075517158184,7.522075305084098,8.018432515354059,20.931646199243165,0.0327637482340117,7.6,9.9,8.0,9.4,21.5,12.0,27.7,36.6,3.5
39051,2023,72866.0,0.0867741012682368,0.1883766167286626,0.0361362056984016,0.3003351497232874,7.48608147870422,10.016307789387252,19.50867336422749,0.0342334554970995,9.6,10.5,7.4,8.1,15.1,13.3,27.3,37.0,3.6
39053,2019,44858.0,0.2069943935457404,0.1589359129383313,0.0417516873332286,0.2179860413884869,6.581474536052153,7.269115401235523,12.769524814934588,0.0304016736057893,8.5,10.9,9.1,11.9,25.1,14.0,35.5,41.6,4.5
39053,2020,48975.0,0.1745705174364777,0.1739172654884443,0.0449159761480678,0.199139915458688,5.907992375071879,7.228976632904413,13.710008652957791,0.0280649101300345,8.1,10.6,9.8,12.0,25.2,14.5,32.7,38.1,4.5
39053,2021,50773.0,0.1642186791333775,0.1724908170356398,0.0455902525619301,0.2497267552628173,6.43404137192559,8.134984806099764,15.203754096732714,0.0285262160654592,8.2,10.8,8.7,11.0,22.1,14.1,32.6,40.7,4.1
39053,2022,55533.0,0.1716480446927374,0.1817272090463324,0.0410202258143124,0.2351857255322836,6.668428505647063,7.290436076539868,15.83304009252243,0.0296220209510906,7.9,10.4,9.2,11.6,26.2,13.9,32.5,40.5,4.1
39053,2023,56455.0,0.1480610633444463,0.1790126569512379,0.0363841262174998,0.2500117478507115,6.5295009087216735,8.967547292106728,17.778938420727847,0.032015716730203,9.8,11.5,9.2,11.0,20.8,15.3,35.2,36.6,4.4
39055,2019,82303.0,0.057548998492354,0.3800823428882156,0.0253676994120878,0.1629878881395824,7.760414210409364,7.500973351724624,13.929858575982983,0.0400679957081545,8.9,9.6,7.6,8.8,17.7,11.5,27.4,35.5,3.6
39055,2020,83730.0,0.0590539709262796,0.377752620805161,0.0277608297742525,0.2186665445284333,6.792620862712223,6.982204378545889,15.348693416937122,0.0386680447154471,8.6,9.0,7.9,8.5,17.3,11.7,23.1,33.7,3.5
39055,2021,90285.0,0.0582993377483443,0.3842378007081744,0.0313350953067435,0.2546388674279095,7.3269561646145025,7.935747619683839,15.705461382018257,0.0394920958904109,8.8,9.7,7.6,8.2,15.4,11.6,23.6,35.2,3.4
39055,2022,97162.0,0.0584732112580535,0.3935063363881075,0.0309685478833793,0.2218011121096959,7.410878849759077,7.011338233730686,17.78069646449261,0.0378989333333333,8.4,9.6,8.1,8.6,17.7,11.4,22.4,34.6,3.4
39055,2023,100783.0,0.0580921644357441,0.3872429470388101,0.0299504199129818,0.2469139155217252,7.447640784494409,9.461436987478033,18.670972807373044,0.0390145934959349,10.8,10.3,7.4,7.6,12.8,12.4,23.2,32.6,3.5
39057,2019,68720.0,0.1159902896579773,0.3920469233306294,0.0535111431489157,0.2477498135114419,8.058787642751005,8.924902467313201,17.62269554816484,0.0335953237704918,7.5,10.2,6.5,7.7,17.6,10.8,26.2,36.4,3.2
39057,2020,70055.0,0.1094816942575654,0.3965086841849921,0.0510281613700777,0.2172382854770796,7.565808522894607,7.8308270608621555,17.143515923952823,0.031721,7.1,9.1,7.0,7.6,17.6,11.0,23.2,31.9,3.1
39057,2021,75901.0,0.1085379658380183,0.4113042783738452,0.0470802084963465,0.2450472215238877,7.975430691505463,9.243809820432018,18.401214136916376,0.031154150406504,7.5,10.0,6.5,7.2,15.0,11.1,25.5,36.2,3.0
39057,2022,81243.0,0.1059506077029953,0.4119499067787666,0.0461207411835026,0.2286239336506037,7.987081872081997,7.978776896522324,17.66263482436452,0.0336336008230452,7.0,9.7,6.9,7.7,17.2,10.5,21.5,33.8,3.0
39057,2023,85218.0,0.0977742201703928,0.4128698509236442,0.0401220695039152,0.249748453789374,7.938020803783781,10.089999087913505,19.253951536723925,0.0357269673469387,9.0,10.8,6.4,6.6,12.3,11.2,22.6,37.8,3.1
39059,2019,45917.0,0.198760341295158,0.1459918080748976,0.058571991222641,0.1904561183492044,7.154129803289652,8.000392927093026,14.944010618179185,0.0325841959641592,8.6,10.8,9.3,12.2,24.9,14.6,33.3,37.8,4.6
39059,2020,46352.0,0.1900020796506187,0.1507817362967302,0.0500845070422535,0.0767485850050776,6.141326352426079,7.215614296848882,14.752492281200391,0.031032215564169,8.2,10.2,9.8,11.7,25.5,14.2,31.0,37.6,4.4
39059,2021,48434.0,0.1836557670066239,0.1476017495737267,0.049052461289577,0.2475009285720313,6.363929868371806,8.478416843631852,17.14357998618519,0.0317323682529641,8.3,10.7,9.2,11.5,23.0,15.1,32.1,44.4,4.1
39059,2022,53901.0,0.1698227501382707,0.1493204245019549,0.0455946131020315,0.2440330626559197,6.651254005343419,7.458022939605995,15.66938330664639,0.0323944948227207,7.9,10.4,9.7,12.2,26.4,13.5,31.2,38.3,4.3
39059,2023,55756.0,0.1577124424937867,0.1534949329967704,0.0502960280508133,0.2617066843115158,6.400297301695872,9.24644356406673,18.814679779732742,0.0341634106172092,9.9,11.3,8.9,10.6,19.0,14.8,32.5,38.3,4.3
39061,2019,57212.0,0.1576288329490699,0.3792020095380247,0.0544598647046516,0.2847426701101928,12.25007579093432,9.973140785940805,16.229235880398672,0.0322631185446009,7.0,10.1,6.5,7.9,19.6,11.8,27.8,33.4,3.7
39061,2020,59190.0,0.148402810492237,0.3888304183611546,0.0538312990288929,0.3045344008651766,12.8991371898017,9.564286274538212,18.182815356489947,0.0300421282352941,6.7,10.0,7.5,7.8,19.5,12.8,25.5,33.9,3.6
39061,2021,63080.0,0.1487799779583385,0.3963647171304469,0.0514168864409377,0.2666975280816922,12.28405764187328,10.402643957932495,18.0763358778626,0.0305658903150525,6.7,10.5,6.4,7.2,16.8,12.3,26.2,35.1,3.3
39061,2022,68249.0,0.1488045677691606,0.403157316281161,0.0502508893508366,0.2284261078286558,13.258135086083213,8.8820058632,17.035377358490567,0.0316769800703399,6.6,10.6,7.0,7.7,20.5,12.3,25.4,35.8,3.4
